"Id","ObjectId","Territory2Id","AssociationCause","KeyPrefix","IsDeleted","LastModifiedDate","LastModifiedById","SystemModstamp"
"0JB8a00000ErFijGAF","0018a000020QM7zAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFikGAF","0018a000020QM80AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFilGAF","0018a000020QM81AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFimGAF","0018a000020QM82AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFinGAF","0018a000020QM83AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFioGAF","0018a000020QM84AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFipGAF","0018a000020QM85AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFiqGAF","0018a000020QM86AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFirGAF","0018a000020QM87AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFisGAF","0018a000020QM88AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFitGAF","0018a000020QM89AAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFiuGAF","0018a000020QM8AAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFivGAF","0018a000020QM8BAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFiwGAF","0018a000020QM8CAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFixGAF","0018a000020QM8DAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFiyGAF","0018a000020QM8EAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFizGAF","0018a000020QM8FAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj0GAF","0018a000020QM8GAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj1GAF","0018a000020QM8HAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj2GAF","0018a000020QM8IAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj3GAF","0018a000020QM8JAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj4GAF","0018a000020QM8KAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj5GAF","0018a000020QM8LAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj7GAF","0018a000020QM8NAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj8GAF","0018a000020QM8OAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFj9GAF","0018a000020QM8PAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjAGAV","0018a000020QM8QAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjBGAV","0018a000020QM8RAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjCGAV","0018a000020QM8SAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjDGAV","0018a000020QM8TAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjEGAV","0018a000020QM8UAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjFGAV","0018a000020QM8VAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjGGAV","0018a000020QM8WAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjHGAV","0018a000020QM8XAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjIGAV","0018a000020QM8YAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjJGAV","0018a000020QM8ZAAW","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjKGAV","0018a000020QM8aAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjLGAV","0018a000020QM8bAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjMGAV","0018a000020QM8cAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjNGAV","0018a000020QM8dAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjOGAV","0018a000020QM8eAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjPGAV","0018a000020QM8fAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjQGAV","0018a000020QM8gAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjRGAV","0018a000020QM8hAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjSGAV","0018a000020QM8iAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjTGAV","0018a000020QM8jAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFjUGAV","0018a000020QM8kAAG","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:13","0058a00000LN8cxAAD","2022-12-02 00:14:13"
"0JB8a00000ErFkvGAF","0018a000020QMABAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFkwGAF","0018a000020QMACAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFkxGAF","0018a000020QMADAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFkyGAF","0018a000020QMAEAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFkzGAF","0018a000020QMAFAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl0GAF","0018a000020QMAGAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl1GAF","0018a000020QMAHAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl2GAF","0018a000020QMAIAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl3GAF","0018a000020QMAJAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl5GAF","0018a000020QMALAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl6GAF","0018a000020QMAMAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl7GAF","0018a000020QMANAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl8GAF","0018a000020QMAOAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFl9GAF","0018a000020QMAPAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlAGAV","0018a000020QMAQAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlBGAV","0018a000020QMARAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlCGAV","0018a000020QMASAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlDGAV","0018a000020QMATAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlEGAV","0018a000020QMAUAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlFGAV","0018a000020QMAVAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlGGAV","0018a000020QMAWAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlHGAV","0018a000020QMAXAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlIGAV","0018a000020QMAYAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlJGAV","0018a000020QMAZAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlKGAV","0018a000020QMAaAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlLGAV","0018a000020QMAbAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlMGAV","0018a000020QMAcAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlNGAV","0018a000020QMAdAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlOGAV","0018a000020QMAeAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlPGAV","0018a000020QMAfAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlQGAV","0018a000020QMAgAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlRGAV","0018a000020QMAhAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlSGAV","0018a000020QMAiAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlTGAV","0018a000020QMAjAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlUGAV","0018a000020QMAkAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlVGAV","0018a000020QMAlAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlWGAV","0018a000020QMAmAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlXGAV","0018a000020QMAnAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlYGAV","0018a000020QMAoAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlZGAV","0018a000020QMApAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlaGAF","0018a000020QMAqAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlbGAF","0018a000020QMArAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlcGAF","0018a000020QMAsAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFldGAF","0018a000020QMAtAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFleGAF","0018a000020QMAuAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlfGAF","0018a000020QMAvAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlhGAF","0018a000020QMAxAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFliGAF","0018a000020QMAyAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFljGAF","0018a000020QMAzAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlkGAF","0018a000020QMB0AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFllGAF","0018a000020QMB1AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlmGAF","0018a000020QMB2AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlnGAF","0018a000020QMB3AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFloGAF","0018a000020QMB4AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlpGAF","0018a000020QMB5AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlqGAF","0018a000020QMB6AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlrGAF","0018a000020QMB7AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlsGAF","0018a000020QMB8AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFltGAF","0018a000020QMB9AAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFluGAF","0018a000020QMBAAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlvGAF","0018a000020QMBBAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlwGAF","0018a000020QMBCAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlxGAF","0018a000020QMBDAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlyGAF","0018a000020QMBEAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFlzGAF","0018a000020QMBFAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm0GAF","0018a000020QMBGAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm1GAF","0018a000020QMBHAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm2GAF","0018a000020QMBIAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm3GAF","0018a000020QMBJAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm4GAF","0018a000020QMBKAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm5GAF","0018a000020QMBLAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm6GAF","0018a000020QMBMAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm7GAF","0018a000020QMBNAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm8GAF","0018a000020QMBOAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFm9GAF","0018a000020QMBPAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmAGAV","0018a000020QMBQAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmBGAV","0018a000020QMBRAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmCGAV","0018a000020QMBSAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmDGAV","0018a000020QMBTAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmEGAV","0018a000020QMBUAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmFGAV","0018a000020QMBVAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmGGAV","0018a000020QMBWAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmHGAV","0018a000020QMBXAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmIGAV","0018a000020QMBYAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmJGAV","0018a000020QMBZAA4","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFmKGAV","0018a000020QMBaAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:15","0058a00000LN8cxAAD","2022-12-02 00:14:15"
"0JB8a00000ErFnQGAV","0018a000020QMCgAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:17","0058a00000LN8cxAAD","2022-12-02 00:14:17"
"0JB8a00000ErFnRGAV","0018a000020QMChAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:17","0058a00000LN8cxAAD","2022-12-02 00:14:17"
"0JB8a00000ErFnSGAV","0018a000020QMCiAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:17","0058a00000LN8cxAAD","2022-12-02 00:14:17"
"0JB8a00000ErFnTGAV","0018a000020QMCjAAO","0MI8a0000004gDZGAY","Territory2AssignmentRule","001","0","2022-12-02 00:14:17","0058a00000LN8cxAAD","2022-12-02 00:14:17"
