"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Tenant","MetricsType","Count","StartProcessTime","EndProcessTime","MetricIdentifier","PreviousMetricIdentifier","ChangeCount"
"4a88a00000Ys7O5AAJ","0","Winkel Media SAPI de CV","MXN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-11 00:00:00","2023-04-11 23:59:59","1c767a7767544c7897a15b678e341823","00000000642c2516ffffffffdb3eb114","0"
"4a88a00000Ys7miAAB","0","Winkel Media SAPI de CV","MXN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-11 00:00:00","2023-04-11 23:59:59","d45768f746bf413594485dcbea0b152a","00000000642c2516000000000678f95d","0"
"4a88a00000Ys7mjAAB","0","Winkel Media SAPI de CV","MXN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","00D8a000001QCrv","LoginsWithUNPW","11","2023-04-11 00:00:00","2023-04-11 23:59:59","f215cc789b644cd89e0e1f4bc863fba3","00000000642c2516000000002923458a","0"
"4a88a00000Ys7qAAAR","0","Winkel Media SAPI de CV","MXN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","00D8a000001QCrv","LoginsWithSSO","0","2023-04-11 00:00:00","2023-04-11 23:59:59","f88af7970dba4dfa8d4fb0ea2e2ed060","00000000642c2516ffffffffd53d84bb","0"
"4a88a00000Ys7qBAAR","0","Winkel Media SAPI de CV","MXN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-11 00:00:00","2023-04-11 23:59:59","a7477a0fe1744e17a4e1bcde62679629","00000000642c2516ffffffffc8d8a08c","0"
"4a88a00000Ys7qFAAR","0","Winkel Media SAPI de CV","MXN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","0058a00000L2IR7AAN","2023-04-12 09:39:21","00D8a000001QCrv","LoginsWithOAUTH","90","2023-04-11 00:00:00","2023-04-11 23:59:59","a72174a9a724494998eb2970e6c4de97","00000000642c25160000000028dc8133","0"
"4a88a00000YsFogAAF","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithSSO","0","2023-04-12 00:00:00","2023-04-12 23:59:59","78fd8a1e1fb44b23acae4b7ca8d84210","ffffffffc3c9dcb00000000034db3c55","0"
"4a88a00000YsFohAAF","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-12 00:00:00","2023-04-12 23:59:59","144f23d1998e4c9b99cab57371c76a37","ffffffffc3c9dcb00000000028765826","0"
"4a88a00000YsG9QAAV","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-12 00:00:00","2023-04-12 23:59:59","da09f06601ec4455a4dbcc2fc7e7f9c3","ffffffffc3c9dcb0000000000f512b64","0"
"4a88a00000YsG9RAAV","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-12 00:00:00","2023-04-12 23:59:59","892503f98c6043389c3b90fab9151951","ffffffffc3c9dcb0ffffffffaa8cdab7","0"
"4a88a00000YsGHOAA3","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-12 00:00:00","2023-04-12 23:59:59","0cacf19f4042439b8aed990394c15328","ffffffffc3c9dcb0000000003adc68ae","0"
"4a88a00000YsGHPAA3","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithOAUTH","72","2023-04-12 00:00:00","2023-04-12 23:59:59","039ebdba26b6400faeb76c7e9b553327","ffffffffc3c9dcb0ffffffff887a38cd","0"
"4a88a00000YsGPCAA3","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-12 00:00:00","2023-04-12 23:59:59","12b6c42fe55f41a3b2ce0930f0ec3b00","ffffffffc3c9dcb0000000006616b0f7","0"
"4a88a00000YsGPDAA3","0","Winkel Media SAPI de CV","MXN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","0058a00000L2IR7AAN","2023-04-13 09:39:17","00D8a000001QCrv","LoginsWithUNPW","8","2023-04-12 00:00:00","2023-04-12 23:59:59","be6b47dd798e43629cbd700edb2deffd","ffffffffc3c9dcb0ffffffff88c0fd24","0"
"4a88a00000YsO2yAAF","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","00D8a000001QCrv","LoginsWithSSO","0","2023-04-13 00:00:00","2023-04-13 23:59:59","6ca6cf2d47244ee9be911d9f5952a381","00000000473d5955ffffffffb84eb8fa","0"
"4a88a00000YsO2zAAF","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-13 00:00:00","2023-04-13 23:59:59","4a8511c4e8a442c7bb05b6f9ac291d15","00000000473d5955ffffffffabe9d4cb","0"
"4a88a00000YsO32AAF","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-13 00:00:00","2023-04-13 23:59:59","9a136cef5b01498d9e1907771a7320d7","00000000473d5955ffffffff92c4a809","0"
"4a88a00000YsO33AAF","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-13 00:00:00","2023-04-13 23:59:59","bb333696da1940b0a44bb87c7617db05","00000000473d5955000000002e00575c","0"
"4a88a00000YsO7NAAV","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-13 00:00:00","2023-04-13 23:59:59","1fd4e81152f54607a27fbae3449f1c84","00000000473d5955ffffffffbe4fe553","0"
"4a88a00000YsO7OAAV","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","0058a00000L2IR7AAN","2023-04-14 09:38:35","00D8a000001QCrv","LoginsWithOAUTH","76","2023-04-13 00:00:00","2023-04-13 23:59:59","ff54503bf4ff4fee859b6920749038f4","00000000473d5955000000000bedb572","0"
"4a88a00000YsO7SAAV","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:36","0058a00000L2IR7AAN","2023-04-14 09:38:36","0058a00000L2IR7AAN","2023-04-14 09:38:36","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-13 00:00:00","2023-04-13 23:59:59","d8911b7634384ecd82f501cc5aa39f25","00000000473d5955ffffffffe98a2d9c","0"
"4a88a00000YsO7TAAV","0","Winkel Media SAPI de CV","MXN","2023-04-14 09:38:36","0058a00000L2IR7AAN","2023-04-14 09:38:36","0058a00000L2IR7AAN","2023-04-14 09:38:36","00D8a000001QCrv","LoginsWithUNPW","5","2023-04-13 00:00:00","2023-04-13 23:59:59","8c08d6d4ffb74310aec445103a610d5d","00000000473d5955000000000c3479c9","0"
"4a88a00000YsUeBAAV","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-14 00:00:00","2023-04-14 23:59:59","997621e43d084a6994a4e6b8063cf18f","000000004ff8349affffffffc70ac098","0"
"4a88a00000YsUhTAAV","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-14 00:00:00","2023-04-14 23:59:59","508b74aba5ba44f9945883e098a425c2","000000004ff8349affffffff9b7f834e","0"
"4a88a00000YsUhUAAV","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-14 00:00:00","2023-04-14 23:59:59","fc28e675a34f4460b74e58aff4c16760","000000004ff8349a0000000036bb32a1","0"
"4a88a00000YsUxCAAV","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-14 00:00:00","2023-04-14 23:59:59","16fb80b1f8fd44d6baaf4e652db0f1fe","000000004ff8349afffffffff24508e1","0"
"4a88a00000YsUxDAAV","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithUNPW","11","2023-04-14 00:00:00","2023-04-14 23:59:59","166452bf8f5e4d20b79c27fb7610a11c","000000004ff8349a0000000014ef550e","0"
"4a88a00000YsVBfAAN","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithSSO","0","2023-04-14 00:00:00","2023-04-14 23:59:59","d0a386a7ad7e45588d787bc8a029012e","000000004ff8349affffffffc109943f","0"
"4a88a00000YsVBgAAN","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-14 00:00:00","2023-04-14 23:59:59","80d0b74148cc43f9b37cdd40c67a2a30","000000004ff8349affffffffb4a4b010","0"
"4a88a00000YsVBuAAN","0","Winkel Media SAPI de CV","MXN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","0058a00000L2IR7AAN","2023-04-15 09:38:23","00D8a000001QCrv","LoginsWithOAUTH","81","2023-04-14 00:00:00","2023-04-14 23:59:59","7ddecf392e7b4f5884bc0733d6907b2b","000000004ff8349a0000000014a890b7","0"
"4a88a00000Ysb9dAAB","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-15 00:00:00","2023-04-15 23:59:59","802da3049d5b441691231f756c119f5f","ffffffffd36bb13f000000001ef2fff3","0"
"4a88a00000Ysb9eAAB","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-15 00:00:00","2023-04-15 23:59:59","cc371b970fec475294785f92cf498bed","ffffffffd36bb13fffffffffba2eaf46","0"
"4a88a00000YsbUNAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-15 00:00:00","2023-04-15 23:59:59","c42791e74ffe4926a03e051f261eff81","ffffffffd36bb13f000000004a7e3d3d","0"
"4a88a00000YscYeAAJ","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithUNPW","0","2023-04-15 00:00:00","2023-04-15 23:59:59","8e7274db00f44b609ff64694ba3b3530","ffffffffd36bb13fffffffff9862d1b3","0"
"4a88a00000YscYfAAJ","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-15 00:00:00","2023-04-15 23:59:59","02706ef4365f41d28266a9cd409b3614","ffffffffd36bb13f0000000075b88586","0"
"4a88a00000YscmEAAR","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithSSO","0","2023-04-15 00:00:00","2023-04-15 23:59:59","b5afb6d2c16e4f0b8d527ce76c74c3ec","ffffffffd36bb13f00000000447d10e4","0"
"4a88a00000YscmFAAR","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-15 00:00:00","2023-04-15 23:59:59","58decdd03f514a509b469ecb34a49e6e","ffffffffd36bb13f0000000038182cb5","0"
"4a88a00000YscmJAAR","0","Winkel Media SAPI de CV","MXN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","0058a00000L2IR7AAN","2023-04-16 09:38:14","00D8a000001QCrv","LoginsWithOAUTH","74","2023-04-15 00:00:00","2023-04-15 23:59:59","80ea8be903a34dc6a02a65907d3755bb","ffffffffd36bb13fffffffff981c0d5c","0"
"4a88a00000Ysk07AAB","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-16 00:00:00","2023-04-16 23:59:59","7cd89d6ff61f40ae9f32f54f417d066e","0000000056adde39fffffffff8fab280","0"
"4a88a00000Ysk08AAB","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithUNPW","1","2023-04-16 00:00:00","2023-04-16 23:59:59","cf5df85e757140c6b2a10b6cff495868","0000000056adde39000000001ba4fead","0"
"4a88a00000YskGfAAJ","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithSSO","0","2023-04-16 00:00:00","2023-04-16 23:59:59","d27861c470c94346bb94df70f8351d2e","0000000056adde39ffffffffc7bf3dde","0"
"4a88a00000YskGgAAJ","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-16 00:00:00","2023-04-16 23:59:59","43c09c5d57964023ba03e1010062cfca","0000000056adde39ffffffffbb5a59af","0"
"4a88a00000YskYtAAJ","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-16 00:00:00","2023-04-16 23:59:59","9336a682ff3a4e5c98452b53eea81b3d","0000000056adde39ffffffffcdc06a37","0"
"4a88a00000YskYuAAJ","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithOAUTH","83","2023-04-16 00:00:00","2023-04-16 23:59:59","711d8156dc6647ee9cffb757bf809a34","0000000056adde39000000001b5e3a56","0"
"4a88a00000YskqNAAR","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-16 00:00:00","2023-04-16 23:59:59","57c4480b91cb48d69e4a1b7ecf28a42f","0000000056adde39ffffffffa2352ced","0"
"4a88a00000YskqOAAR","0","Winkel Media SAPI de CV","MXN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","0058a00000L2IR7AAN","2023-04-17 09:38:04","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-16 00:00:00","2023-04-16 23:59:59","3e6676a03b534176adbfabaa13c676b4","0000000056adde39000000003d70dc40","0"
"4a88a00000YssDCAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-17 00:00:00","2023-04-17 23:59:59","ce2de37ad786415ab241aefb4e6bf2b5","ffffffffb64b95d30000000058986a1a","0"
"4a88a00000YssDDAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithUNPW","8","2023-04-17 00:00:00","2023-04-17 23:59:59","2cdcc4e5131c46488a482e7ee3f8adc9","ffffffffb64b95d3000000007b42b647","0"
"4a88a00000YssKYAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-17 00:00:00","2023-04-17 23:59:59","a6ba0bd5b57546e78b0065a2aa2b8198","ffffffffb64b95d3000000002d5e21d1","0"
"4a88a00000YssKZAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithOAUTH","79","2023-04-17 00:00:00","2023-04-17 23:59:59","64397a790e6c44e187d537cdce9e9cf9","ffffffffb64b95d3000000007afbf1f0","0"
"4a88a00000YssPCAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithSSO","0","2023-04-17 00:00:00","2023-04-17 23:59:59","3ee9cfcbf58a46ed9c335b509383d4a9","ffffffffb64b95d300000000275cf578","0"
"4a88a00000YssPDAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-17 00:00:00","2023-04-17 23:59:59","e7a501a657b54660a779db9a29c9284f","ffffffffb64b95d3000000001af81149","0"
"4a88a00000YssPHAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-17 00:00:00","2023-04-17 23:59:59","9b3e0ca311984d3b84d51739e9d41c5e","ffffffffb64b95d30000000001d2e487","0"
"4a88a00000YssPIAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","0058a00000L2IR7AAN","2023-04-18 09:37:37","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-17 00:00:00","2023-04-17 23:59:59","e2d0af2451584b0887f37d53d2e25cc2","ffffffffb64b95d3ffffffff9d0e93da","0"
"4a88a00000Yt0ggAAB","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-18 00:00:00","2023-04-18 23:59:59","eea3528b9d3a4d7b923bc73556b7f169","0000000039bf1278ffffffffb0d19e76","0"
"4a88a00000Yt0h5AAB","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-18 00:00:00","2023-04-18 23:59:59","ef7aac6b328644c9868b1e7f1089150c","0000000039bf1278ffffffffdc0be6bf","0"
"4a88a00000Yt0n1AAB","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-18 00:00:00","2023-04-18 23:59:59","644ca722c4b24597afdf99240839af69","0000000039bf1278ffffffff8546612c","0"
"4a88a00000Yt0n2AAB","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-18 00:00:00","2023-04-18 23:59:59","b215a4739d404dd7922e60f9ef5a0397","0000000039bf1278000000002082107f","0"
"4a88a00000Yt0yHAAR","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithSSO","0","2023-04-18 00:00:00","2023-04-18 23:59:59","43f9ba0517794ca2a1706e1460c0d47c","0000000039bf1278ffffffffaad0721d","0"
"4a88a00000Yt0yIAAR","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-04-18 00:00:00","2023-04-18 23:59:59","58e8149550404f3eae1e0c2923c38d6a","0000000039bf1278ffffffff9e6b8dee","0"
"4a88a00000Yt0yMAAR","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithOAUTH","90","2023-04-18 00:00:00","2023-04-18 23:59:59","5f6253d1d72b4a6c8b89f84caa380956","0000000039bf1278fffffffffe6f6e95","0"
"4a88a00000Yt0yRAAR","0","Winkel Media SAPI de CV","MXN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","0058a00000L2IR7AAN","2023-04-19 09:37:47","00D8a000001QCrv","LoginsWithUNPW","14","2023-04-18 00:00:00","2023-04-18 23:59:59","73784afca2e4454d80c677a467297b75","0000000039bf1278fffffffffeb632ec","0"
"4a88a00000Yt7f6AAB","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-04-19 00:00:00","2023-04-19 23:59:59","b27c7b6aa011451db98e21b8291f4c90","000000004279edbdffffffffb98c79bb","0"
"4a88a00000Yt7f7AAB","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithOAUTH","92","2023-04-19 00:00:00","2023-04-19 23:59:59","d638c8ddc53d4e329d2b0fc096c069c4","000000004279edbd00000000072a49da","0"
"4a88a00000Yt7tJAAR","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-04-19 00:00:00","2023-04-19 23:59:59","b6e45a1da54948fd99af4713337ed330","000000004279edbdffffffffe4c6c204","0"
"4a88a00000Yt7tKAAR","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithUNPW","2","2023-04-19 00:00:00","2023-04-19 23:59:59","162edb6233af44b7abc02aedda9bded0","000000004279edbd0000000007710e31","0"
"4a88a00000Yt8DUAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithPWLESS","0","2023-04-19 00:00:00","2023-04-19 23:59:59","480dc8c086ce455bb0aeb82f39624926","000000004279edbdffffffff8e013c71","0"
"4a88a00000Yt8DVAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-04-19 00:00:00","2023-04-19 23:59:59","3e3b81d8e69443d3b95c3137271d41f6","000000004279edbd00000000293cebc4","0"
"4a88a00000Yt8NSAAZ","0","Winkel Media SAPI de CV","MXN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","0058a00000L2IR7AAN","2023-04-20 09:37:32","00D8a000001QCrv","LoginsWithSSO","0","2023-04-19 00:00:00","2023-04-19 23:59:59","bd44899384c34d9f961e94e1731664bb","000000004279edbdffffffffb38b4d62","0"
