"Id","ContactId","AccountId","AccountRollupId","ParentId","RootAssetId","Product2Id","IsCompetitorProduct","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","IsDeleted","CurrencyIsoCode","Name","SerialNumber","InstallDate","ManufactureDate","StatusReason","Uuid","ExternalIdentifier","PurchaseDate","UsageEndDate","Status","DigitalAssetStatus","Price","Quantity","Description","OwnerId","LocationId","AssetProvidedById","AssetServicedById","IsInternal","ConsequenceOfFailure","Street","City","State","PostalCode","Country","StateCode","CountryCode","Latitude","Longitude","GeocodeAccuracy","Install_real_date__c","Validation_date__c","SlotsCounter__c"
"02i8a00000Ba1S9AAJ","000000000000000AAA","0018a000020QMWpAAO","0018a000020QMWpAAO","000000000000000AAA","02i8a00000Ba1S9AAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:05","0058a00000LLRscAAH","2023-01-24 05:56:05","0","MXN","MX-ZAC-101036153-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SAAAZ","000000000000000AAA","0018a000020QLsdAAG","0018a000020QLsdAAG","000000000000000AAA","02i8a00000Ba1SAAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10168433-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SBAAZ","000000000000000AAA","0018a000020QLseAAG","0018a000020QLseAAG","000000000000000AAA","02i8a00000Ba1SBAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10169745-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SCAAZ","000000000000000AAA","0018a000020QLsfAAG","0018a000020QLsfAAG","000000000000000AAA","02i8a00000Ba1SCAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10169924-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SDAAZ","000000000000000AAA","0018a000020QLsgAAG","0018a000020QLsgAAG","000000000000000AAA","02i8a00000Ba1SDAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10169947-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SEAAZ","000000000000000AAA","0018a000020QLshAAG","0018a000020QLshAAG","000000000000000AAA","02i8a00000Ba1SEAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10173763-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SFAAZ","000000000000000AAA","0018a000020QLsiAAG","0018a000020QLsiAAG","000000000000000AAA","02i8a00000Ba1SFAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10176286-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SGAAZ","000000000000000AAA","0018a000020QLsjAAG","0018a000020QLsjAAG","000000000000000AAA","02i8a00000Ba1SGAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10177889-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SHAAZ","000000000000000AAA","0018a000020QLskAAG","0018a000020QLskAAG","000000000000000AAA","02i8a00000Ba1SHAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10178685-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SIAAZ","000000000000000AAA","0018a000020QLslAAG","0018a000020QLslAAG","000000000000000AAA","02i8a00000Ba1SIAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10186271-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SJAAZ","000000000000000AAA","0018a000020QLsnAAG","0018a000020QLsnAAG","000000000000000AAA","02i8a00000Ba1SJAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10191815-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SKAAZ","000000000000000AAA","0018a000020QLsoAAG","0018a000020QLsoAAG","000000000000000AAA","02i8a00000Ba1SKAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10198161-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SLAAZ","000000000000000AAA","0018a000020QLspAAG","0018a000020QLspAAG","000000000000000AAA","02i8a00000Ba1SLAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10221731-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SMAAZ","000000000000000AAA","0018a000020QLsqAAG","0018a000020QLsqAAG","000000000000000AAA","02i8a00000Ba1SMAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10231313-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SNAAZ","000000000000000AAA","0018a000020QLsrAAG","0018a000020QLsrAAG","000000000000000AAA","02i8a00000Ba1SNAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10236007-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SOAAZ","000000000000000AAA","0018a000020QLssAAG","0018a000020QLssAAG","000000000000000AAA","02i8a00000Ba1SOAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10237824-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SPAAZ","000000000000000AAA","0018a000020QLstAAG","0018a000020QLstAAG","000000000000000AAA","02i8a00000Ba1SPAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10251468-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SQAAZ","000000000000000AAA","0018a000020QLsuAAG","0018a000020QLsuAAG","000000000000000AAA","02i8a00000Ba1SQAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10252171-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SRAAZ","000000000000000AAA","0018a000020QLsvAAG","0018a000020QLsvAAG","000000000000000AAA","02i8a00000Ba1SRAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10255395-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SSAAZ","000000000000000AAA","0018a000020QLswAAG","0018a000020QLswAAG","000000000000000AAA","02i8a00000Ba1SSAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10258743-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1STAAZ","000000000000000AAA","0018a000020QLt0AAG","0018a000020QLt0AAG","000000000000000AAA","02i8a00000Ba1STAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10479161-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SUAAZ","000000000000000AAA","0018a000020QLt1AAG","0018a000020QLt1AAG","000000000000000AAA","02i8a00000Ba1SUAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10511086-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SVAAZ","000000000000000AAA","0018a000020QLtlAAG","0018a000020QLtlAAG","000000000000000AAA","02i8a00000Ba1SVAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-10935058-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SWAAZ","000000000000000AAA","0018a000020QLtmAAG","0018a000020QLtmAAG","000000000000000AAA","02i8a00000Ba1SWAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11022642-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SXAAZ","000000000000000AAA","0018a000020QLtnAAG","0018a000020QLtnAAG","000000000000000AAA","02i8a00000Ba1SXAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11032338-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SYAAZ","000000000000000AAA","0018a000020QLtoAAG","0018a000020QLtoAAG","000000000000000AAA","02i8a00000Ba1SYAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11032524-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SZAAZ","000000000000000AAA","0018a000020QLtpAAG","0018a000020QLtpAAG","000000000000000AAA","02i8a00000Ba1SZAAZ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11068099-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SaAAJ","000000000000000AAA","0018a000020QLtqAAG","0018a000020QLtqAAG","000000000000000AAA","02i8a00000Ba1SaAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11099110-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SbAAJ","000000000000000AAA","0018a000020QLtrAAG","0018a000020QLtrAAG","000000000000000AAA","02i8a00000Ba1SbAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11106419-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1ScAAJ","000000000000000AAA","0018a000020QLtsAAG","0018a000020QLtsAAG","000000000000000AAA","02i8a00000Ba1ScAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11111111-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SdAAJ","000000000000000AAA","0018a000020QLttAAG","0018a000020QLttAAG","000000000000000AAA","02i8a00000Ba1SdAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11112198-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SeAAJ","000000000000000AAA","0018a000020QLtuAAG","0018a000020QLtuAAG","000000000000000AAA","02i8a00000Ba1SeAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11128386-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SfAAJ","000000000000000AAA","0018a000020QLtxAAG","0018a000020QLtxAAG","000000000000000AAA","02i8a00000Ba1SfAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11172488-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SgAAJ","000000000000000AAA","0018a000020QLu0AAG","0018a000020QLu0AAG","000000000000000AAA","02i8a00000Ba1SgAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11194271-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1ShAAJ","000000000000000AAA","0018a000020QLu1AAG","0018a000020QLu1AAG","000000000000000AAA","02i8a00000Ba1ShAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11198204-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SiAAJ","000000000000000AAA","0018a000020QLu3AAG","0018a000020QLu3AAG","000000000000000AAA","02i8a00000Ba1SiAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11202482-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SjAAJ","000000000000000AAA","0018a000020QLu5AAG","0018a000020QLu5AAG","000000000000000AAA","02i8a00000Ba1SjAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11224046-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SkAAJ","000000000000000AAA","0018a000020QLu6AAG","0018a000020QLu6AAG","000000000000000AAA","02i8a00000Ba1SkAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11261961-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SlAAJ","000000000000000AAA","0018a000020QLu9AAG","0018a000020QLu9AAG","000000000000000AAA","02i8a00000Ba1SlAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11280361-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SmAAJ","000000000000000AAA","0018a000020QLuCAAW","0018a000020QLuCAAW","000000000000000AAA","02i8a00000Ba1SmAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11296494-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SnAAJ","000000000000000AAA","0018a000020QMRnAAO","0018a000020QMRnAAO","000000000000000AAA","02i8a00000Ba1SnAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11329924-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SoAAJ","000000000000000AAA","0018a000020QLvWAAW","0018a000020QLvWAAW","000000000000000AAA","02i8a00000Ba1SoAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11377592-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SpAAJ","000000000000000AAA","0018a000020QLvXAAW","0018a000020QLvXAAW","000000000000000AAA","02i8a00000Ba1SpAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11385981-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SqAAJ","000000000000000AAA","0018a000020QLveAAG","0018a000020QLveAAG","000000000000000AAA","02i8a00000Ba1SqAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11499964-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SrAAJ","000000000000000AAA","0018a000020QLvfAAG","0018a000020QLvfAAG","000000000000000AAA","02i8a00000Ba1SrAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11501704-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SsAAJ","000000000000000AAA","0018a000020QLvgAAG","0018a000020QLvgAAG","000000000000000AAA","02i8a00000Ba1SsAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11506226-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1StAAJ","000000000000000AAA","0018a000020QLvhAAG","0018a000020QLvhAAG","000000000000000AAA","02i8a00000Ba1StAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11507005-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SuAAJ","000000000000000AAA","0018a000020QLviAAG","0018a000020QLviAAG","000000000000000AAA","02i8a00000Ba1SuAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11508496-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SvAAJ","000000000000000AAA","0018a000020QLvkAAG","0018a000020QLvkAAG","000000000000000AAA","02i8a00000Ba1SvAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11568618-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SwAAJ","000000000000000AAA","0018a000020QMRyAAO","0018a000020QMRyAAO","000000000000000AAA","02i8a00000Ba1SwAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11573168-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SxAAJ","000000000000000AAA","0018a000020QLvlAAG","0018a000020QLvlAAG","000000000000000AAA","02i8a00000Ba1SxAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11576953-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SyAAJ","000000000000000AAA","0018a000020QLvmAAG","0018a000020QLvmAAG","000000000000000AAA","02i8a00000Ba1SyAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11587562-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1SzAAJ","000000000000000AAA","0018a000020QMS0AAO","0018a000020QMS0AAO","000000000000000AAA","02i8a00000Ba1SzAAJ","000000000000000AAA","0","2022-12-02 01:14:38","0058a00000LN8cxAAD","2023-01-24 05:56:11","0058a00000LLRscAAH","2023-01-24 05:56:11","0","PEN","PE-LIM-11594463-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
